Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request_Date,Request_Hour,Request_Day,Ride_Duration_Minutes,Time_Slot,Ride_Category
5320,Airport,,No Cars Available,2016-07-14 22:13:58,,2016-07-14,22,Thursday,,Night,
5324,Airport,,No Cars Available,2016-07-14 22:14:46,,2016-07-14,22,Thursday,,Night,
5329,Airport,,No Cars Available,2016-07-14 22:15:42,,2016-07-14,22,Thursday,,Night,
5330,Airport,,No Cars Available,2016-07-14 22:19:56,,2016-07-14,22,Thursday,,Night,
5331,Airport,,No Cars Available,2016-07-14 22:20:30,,2016-07-14,22,Thursday,,Night,
5333,Airport,,No Cars Available,2016-07-14 22:22:35,,2016-07-14,22,Thursday,,Night,
5332,City,,No Cars Available,2016-07-14 22:22:39,,2016-07-14,22,Thursday,,Night,
5334,City,,No Cars Available,2016-07-14 22:23:02,,2016-07-14,22,Thursday,,Night,
5339,City,,No Cars Available,2016-07-14 22:28:16,,2016-07-14,22,Thursday,,Night,
5343,City,,No Cars Available,2016-07-14 22:35:51,,2016-07-14,22,Thursday,,Night,
5346,Airport,,No Cars Available,2016-07-14 22:46:35,,2016-07-14,22,Thursday,,Night,
5353,Airport,,No Cars Available,2016-07-14 22:54:09,,2016-07-14,22,Thursday,,Night,
5351,City,,No Cars Available,2016-07-14 22:54:12,,2016-07-14,22,Thursday,,Night,
5356,Airport,,No Cars Available,2016-07-14 23:06:44,,2016-07-14,23,Thursday,,Night,
5355,City,,No Cars Available,2016-07-14 23:10:05,,2016-07-14,23,Thursday,,Night,
5363,Airport,,No Cars Available,2016-07-14 23:19:41,,2016-07-14,23,Thursday,,Night,
5362,Airport,,No Cars Available,2016-07-14 23:22:24,,2016-07-14,23,Thursday,,Night,
5361,Airport,,No Cars Available,2016-07-14 23:22:28,,2016-07-14,23,Thursday,,Night,
5365,City,,No Cars Available,2016-07-14 23:24:27,,2016-07-14,23,Thursday,,Night,
5372,City,,No Cars Available,2016-07-14 23:38:08,,2016-07-14,23,Thursday,,Night,
5369,Airport,,No Cars Available,2016-07-14 23:39:47,,2016-07-14,23,Thursday,,Night,
5371,Airport,,No Cars Available,2016-07-14 23:41:09,,2016-07-14,23,Thursday,,Night,
5375,Airport,,No Cars Available,2016-07-14 23:42:27,,2016-07-14,23,Thursday,,Night,
5376,City,,No Cars Available,2016-07-14 23:43:02,,2016-07-14,23,Thursday,,Night,
5378,Airport,,No Cars Available,2016-07-14 23:52:06,,2016-07-14,23,Thursday,,Night,
6765,Airport,,No Cars Available,2016-07-15 00:09:09,,2016-07-15,0,Friday,,Late Night,
5388,Airport,,No Cars Available,2016-07-15 00:19:05,,2016-07-15,0,Friday,,Late Night,
5387,City,,No Cars Available,2016-07-15 00:19:53,,2016-07-15,0,Friday,,Late Night,
5389,Airport,,No Cars Available,2016-07-15 00:20:15,,2016-07-15,0,Friday,,Late Night,
5386,City,,No Cars Available,2016-07-15 00:20:52,,2016-07-15,0,Friday,,Late Night,
5390,Airport,,No Cars Available,2016-07-15 00:26:36,,2016-07-15,0,Friday,,Late Night,
5391,City,,No Cars Available,2016-07-15 00:26:39,,2016-07-15,0,Friday,,Late Night,
5393,Airport,,No Cars Available,2016-07-15 00:30:35,,2016-07-15,0,Friday,,Late Night,
5397,City,,No Cars Available,2016-07-15 00:52:01,,2016-07-15,0,Friday,,Late Night,
5395,Airport,,No Cars Available,2016-07-15 00:53:01,,2016-07-15,0,Friday,,Late Night,
5398,City,,No Cars Available,2016-07-15 01:02:15,,2016-07-15,1,Friday,,Late Night,
5401,City,,No Cars Available,2016-07-15 01:04:28,,2016-07-15,1,Friday,,Late Night,
5403,Airport,,No Cars Available,2016-07-15 01:14:00,,2016-07-15,1,Friday,,Late Night,
5405,Airport,,No Cars Available,2016-07-15 01:20:44,,2016-07-15,1,Friday,,Late Night,
5406,City,,No Cars Available,2016-07-15 01:27:47,,2016-07-15,1,Friday,,Late Night,
5407,Airport,,No Cars Available,2016-07-15 01:31:34,,2016-07-15,1,Friday,,Late Night,
5408,City,,No Cars Available,2016-07-15 01:37:01,,2016-07-15,1,Friday,,Late Night,
5411,Airport,,No Cars Available,2016-07-15 01:43:11,,2016-07-15,1,Friday,,Late Night,
5412,Airport,,No Cars Available,2016-07-15 01:49:06,,2016-07-15,1,Friday,,Late Night,
5413,Airport,,No Cars Available,2016-07-15 01:50:12,,2016-07-15,1,Friday,,Late Night,
5414,Airport,,No Cars Available,2016-07-15 01:51:08,,2016-07-15,1,Friday,,Late Night,
5415,City,,No Cars Available,2016-07-15 01:51:17,,2016-07-15,1,Friday,,Late Night,
5416,City,,No Cars Available,2016-07-15 01:53:20,,2016-07-15,1,Friday,,Late Night,
5417,Airport,,No Cars Available,2016-07-15 01:59:17,,2016-07-15,1,Friday,,Late Night,
5420,Airport,,No Cars Available,2016-07-15 02:09:15,,2016-07-15,2,Friday,,Late Night,
5427,City,,No Cars Available,2016-07-15 02:20:24,,2016-07-15,2,Friday,,Late Night,
5426,Airport,,No Cars Available,2016-07-15 02:22:32,,2016-07-15,2,Friday,,Late Night,
5429,Airport,,No Cars Available,2016-07-15 02:38:44,,2016-07-15,2,Friday,,Late Night,
5433,City,,No Cars Available,2016-07-15 02:41:29,,2016-07-15,2,Friday,,Late Night,
5432,Airport,,No Cars Available,2016-07-15 02:42:51,,2016-07-15,2,Friday,,Late Night,
5438,City,,No Cars Available,2016-07-15 02:59:36,,2016-07-15,2,Friday,,Late Night,
5436,City,,No Cars Available,2016-07-15 02:59:38,,2016-07-15,2,Friday,,Late Night,
5443,City,,No Cars Available,2016-07-15 03:03:18,,2016-07-15,3,Friday,,Late Night,
5441,City,,No Cars Available,2016-07-15 03:06:28,,2016-07-15,3,Friday,,Late Night,
5445,Airport,,No Cars Available,2016-07-15 03:07:48,,2016-07-15,3,Friday,,Late Night,
5442,Airport,,No Cars Available,2016-07-15 03:08:38,,2016-07-15,3,Friday,,Late Night,
5439,City,,No Cars Available,2016-07-15 03:13:10,,2016-07-15,3,Friday,,Late Night,
5449,City,,No Cars Available,2016-07-15 03:18:52,,2016-07-15,3,Friday,,Late Night,
5447,City,,No Cars Available,2016-07-15 03:19:59,,2016-07-15,3,Friday,,Late Night,
5450,City,,No Cars Available,2016-07-15 03:21:40,,2016-07-15,3,Friday,,Late Night,
5451,Airport,,No Cars Available,2016-07-15 03:25:14,,2016-07-15,3,Friday,,Late Night,
5446,City,,No Cars Available,2016-07-15 03:25:23,,2016-07-15,3,Friday,,Late Night,
5452,Airport,,No Cars Available,2016-07-15 03:28:06,,2016-07-15,3,Friday,,Late Night,
5456,Airport,,No Cars Available,2016-07-15 03:45:59,,2016-07-15,3,Friday,,Late Night,
5454,Airport,,No Cars Available,2016-07-15 03:47:26,,2016-07-15,3,Friday,,Late Night,
5458,Airport,,No Cars Available,2016-07-15 04:00:41,,2016-07-15,4,Friday,,Late Night,
5459,Airport,,No Cars Available,2016-07-15 04:03:50,,2016-07-15,4,Friday,,Late Night,
5461,Airport,,No Cars Available,2016-07-15 04:10:18,,2016-07-15,4,Friday,,Late Night,
5462,Airport,,No Cars Available,2016-07-15 04:20:15,,2016-07-15,4,Friday,,Late Night,
5463,Airport,,No Cars Available,2016-07-15 04:20:46,,2016-07-15,4,Friday,,Late Night,
5464,City,,No Cars Available,2016-07-15 04:21:04,,2016-07-15,4,Friday,,Late Night,
5465,Airport,,No Cars Available,2016-07-15 04:29:02,,2016-07-15,4,Friday,,Late Night,
5466,Airport,,No Cars Available,2016-07-15 04:31:33,,2016-07-15,4,Friday,,Late Night,
5468,City,,No Cars Available,2016-07-15 04:37:39,,2016-07-15,4,Friday,,Late Night,
5467,City,,No Cars Available,2016-07-15 04:42:16,,2016-07-15,4,Friday,,Late Night,
5490,City,,No Cars Available,2016-07-15 04:50:21,,2016-07-15,4,Friday,,Late Night,
5483,Airport,,No Cars Available,2016-07-15 04:51:09,,2016-07-15,4,Friday,,Late Night,
5482,City,,No Cars Available,2016-07-15 04:51:13,,2016-07-15,4,Friday,,Late Night,
5485,Airport,,No Cars Available,2016-07-15 04:54:24,,2016-07-15,4,Friday,,Late Night,
5491,City,,No Cars Available,2016-07-15 04:56:23,,2016-07-15,4,Friday,,Late Night,
5492,City,,No Cars Available,2016-07-15 05:01:35,,2016-07-15,5,Friday,,Morning,
5504,City,,No Cars Available,2016-07-15 05:05:11,,2016-07-15,5,Friday,,Morning,
5507,City,,No Cars Available,2016-07-15 05:07:43,,2016-07-15,5,Friday,,Morning,
5509,City,,No Cars Available,2016-07-15 05:08:36,,2016-07-15,5,Friday,,Morning,
5516,City,,No Cars Available,2016-07-15 05:09:02,,2016-07-15,5,Friday,,Morning,
5527,City,,No Cars Available,2016-07-15 05:17:35,,2016-07-15,5,Friday,,Morning,
5530,City,,No Cars Available,2016-07-15 05:19:19,,2016-07-15,5,Friday,,Morning,
5528,City,,No Cars Available,2016-07-15 05:19:40,,2016-07-15,5,Friday,,Morning,
5523,City,,No Cars Available,2016-07-15 05:20:53,,2016-07-15,5,Friday,,Morning,
5532,City,,No Cars Available,2016-07-15 05:22:55,,2016-07-15,5,Friday,,Morning,
5539,City,,No Cars Available,2016-07-15 05:25:38,,2016-07-15,5,Friday,,Morning,
5542,City,,No Cars Available,2016-07-15 05:28:04,,2016-07-15,5,Friday,,Morning,
5541,City,,No Cars Available,2016-07-15 05:28:50,,2016-07-15,5,Friday,,Morning,
5546,City,,No Cars Available,2016-07-15 05:33:09,,2016-07-15,5,Friday,,Morning,
5550,City,,No Cars Available,2016-07-15 05:33:11,,2016-07-15,5,Friday,,Morning,
5561,City,,No Cars Available,2016-07-15 05:40:28,,2016-07-15,5,Friday,,Morning,
5562,Airport,,No Cars Available,2016-07-15 05:43:37,,2016-07-15,5,Friday,,Morning,
5563,City,,No Cars Available,2016-07-15 05:45:23,,2016-07-15,5,Friday,,Morning,
5567,City,,No Cars Available,2016-07-15 05:48:23,,2016-07-15,5,Friday,,Morning,
5571,City,,No Cars Available,2016-07-15 05:52:11,,2016-07-15,5,Friday,,Morning,
5589,City,,No Cars Available,2016-07-15 05:54:44,,2016-07-15,5,Friday,,Morning,
5574,City,,No Cars Available,2016-07-15 05:55:11,,2016-07-15,5,Friday,,Morning,
5579,City,,No Cars Available,2016-07-15 05:56:56,,2016-07-15,5,Friday,,Morning,
5588,City,,No Cars Available,2016-07-15 05:58:33,,2016-07-15,5,Friday,,Morning,
5593,City,,No Cars Available,2016-07-15 06:02:17,,2016-07-15,6,Friday,,Morning,
5599,City,,No Cars Available,2016-07-15 06:09:11,,2016-07-15,6,Friday,,Morning,
5601,Airport,,No Cars Available,2016-07-15 06:09:52,,2016-07-15,6,Friday,,Morning,
5595,City,,No Cars Available,2016-07-15 06:10:06,,2016-07-15,6,Friday,,Morning,
5602,City,,No Cars Available,2016-07-15 06:10:37,,2016-07-15,6,Friday,,Morning,
5592,City,,No Cars Available,2016-07-15 06:10:58,,2016-07-15,6,Friday,,Morning,
5610,City,,No Cars Available,2016-07-15 06:16:34,,2016-07-15,6,Friday,,Morning,
5607,City,,No Cars Available,2016-07-15 06:18:51,,2016-07-15,6,Friday,,Morning,
5616,City,,No Cars Available,2016-07-15 06:21:03,,2016-07-15,6,Friday,,Morning,
5611,City,,No Cars Available,2016-07-15 06:21:15,,2016-07-15,6,Friday,,Morning,
5624,City,,No Cars Available,2016-07-15 06:29:49,,2016-07-15,6,Friday,,Morning,
5625,City,,No Cars Available,2016-07-15 06:31:11,,2016-07-15,6,Friday,,Morning,
5620,City,,No Cars Available,2016-07-15 06:34:55,,2016-07-15,6,Friday,,Morning,
5633,City,,No Cars Available,2016-07-15 06:41:27,,2016-07-15,6,Friday,,Morning,
5670,City,,No Cars Available,2016-07-15 06:57:40,,2016-07-15,6,Friday,,Morning,
5657,City,,No Cars Available,2016-07-15 07:01:00,,2016-07-15,7,Friday,,Morning,
5669,City,,No Cars Available,2016-07-15 07:02:35,,2016-07-15,7,Friday,,Morning,
5658,City,,No Cars Available,2016-07-15 07:03:18,,2016-07-15,7,Friday,,Morning,
5667,City,,No Cars Available,2016-07-15 07:07:53,,2016-07-15,7,Friday,,Morning,
5680,City,,No Cars Available,2016-07-15 07:08:09,,2016-07-15,7,Friday,,Morning,
5684,City,,No Cars Available,2016-07-15 07:19:18,,2016-07-15,7,Friday,,Morning,
5695,City,,No Cars Available,2016-07-15 07:26:20,,2016-07-15,7,Friday,,Morning,
5692,Airport,,No Cars Available,2016-07-15 07:27:30,,2016-07-15,7,Friday,,Morning,
5693,City,,No Cars Available,2016-07-15 07:27:37,,2016-07-15,7,Friday,,Morning,
5722,City,,No Cars Available,2016-07-15 07:39:22,,2016-07-15,7,Friday,,Morning,
5712,City,,No Cars Available,2016-07-15 07:39:41,,2016-07-15,7,Friday,,Morning,
5721,City,,No Cars Available,2016-07-15 07:41:08,,2016-07-15,7,Friday,,Morning,
5727,City,,No Cars Available,2016-07-15 07:41:36,,2016-07-15,7,Friday,,Morning,
5725,City,,No Cars Available,2016-07-15 07:42:22,,2016-07-15,7,Friday,,Morning,
5726,City,,No Cars Available,2016-07-15 07:46:01,,2016-07-15,7,Friday,,Morning,
5739,City,,No Cars Available,2016-07-15 07:50:44,,2016-07-15,7,Friday,,Morning,
5744,City,,No Cars Available,2016-07-15 07:55:54,,2016-07-15,7,Friday,,Morning,
5745,City,,No Cars Available,2016-07-15 07:58:18,,2016-07-15,7,Friday,,Morning,
5747,City,,No Cars Available,2016-07-15 07:58:52,,2016-07-15,7,Friday,,Morning,
5743,City,,No Cars Available,2016-07-15 07:59:34,,2016-07-15,7,Friday,,Morning,
5758,City,,No Cars Available,2016-07-15 08:06:06,,2016-07-15,8,Friday,,Morning,
5770,Airport,,No Cars Available,2016-07-15 08:16:05,,2016-07-15,8,Friday,,Morning,
5762,City,,No Cars Available,2016-07-15 08:23:09,,2016-07-15,8,Friday,,Morning,
5773,City,,No Cars Available,2016-07-15 08:24:44,,2016-07-15,8,Friday,,Morning,
5776,City,,No Cars Available,2016-07-15 08:25:08,,2016-07-15,8,Friday,,Morning,
5777,City,,No Cars Available,2016-07-15 08:27:07,,2016-07-15,8,Friday,,Morning,
5779,City,,No Cars Available,2016-07-15 08:27:56,,2016-07-15,8,Friday,,Morning,
5797,City,,No Cars Available,2016-07-15 08:39:22,,2016-07-15,8,Friday,,Morning,
5803,City,,No Cars Available,2016-07-15 08:40:46,,2016-07-15,8,Friday,,Morning,
5796,City,,No Cars Available,2016-07-15 08:40:52,,2016-07-15,8,Friday,,Morning,
5804,City,,No Cars Available,2016-07-15 08:42:40,,2016-07-15,8,Friday,,Morning,
5813,City,,No Cars Available,2016-07-15 08:46:26,,2016-07-15,8,Friday,,Morning,
5810,City,,No Cars Available,2016-07-15 08:46:52,,2016-07-15,8,Friday,,Morning,
5818,City,,No Cars Available,2016-07-15 08:49:20,,2016-07-15,8,Friday,,Morning,
5819,City,,No Cars Available,2016-07-15 08:49:20,,2016-07-15,8,Friday,,Morning,
5837,City,,No Cars Available,2016-07-15 08:59:46,,2016-07-15,8,Friday,,Morning,
5829,City,,No Cars Available,2016-07-15 09:01:29,,2016-07-15,9,Friday,,Morning,
5845,City,,No Cars Available,2016-07-15 09:06:22,,2016-07-15,9,Friday,,Morning,
5841,City,,No Cars Available,2016-07-15 09:07:25,,2016-07-15,9,Friday,,Morning,
5852,City,,No Cars Available,2016-07-15 09:07:28,,2016-07-15,9,Friday,,Morning,
5840,City,,No Cars Available,2016-07-15 09:07:45,,2016-07-15,9,Friday,,Morning,
5859,City,,No Cars Available,2016-07-15 09:11:55,,2016-07-15,9,Friday,,Morning,
5858,City,,No Cars Available,2016-07-15 09:14:50,,2016-07-15,9,Friday,,Morning,
5863,City,,No Cars Available,2016-07-15 09:15:16,,2016-07-15,9,Friday,,Morning,
5882,City,,No Cars Available,2016-07-15 09:32:02,,2016-07-15,9,Friday,,Morning,
5885,City,,No Cars Available,2016-07-15 09:34:14,,2016-07-15,9,Friday,,Morning,
5881,City,,No Cars Available,2016-07-15 09:36:17,,2016-07-15,9,Friday,,Morning,
5889,City,,No Cars Available,2016-07-15 09:38:50,,2016-07-15,9,Friday,,Morning,
5909,City,,No Cars Available,2016-07-15 10:00:54,,2016-07-15,10,Friday,,Morning,
5922,City,,No Cars Available,2016-07-15 10:07:19,,2016-07-15,10,Friday,,Morning,
5931,City,,No Cars Available,2016-07-15 10:10:48,,2016-07-15,10,Friday,,Morning,
5930,City,,No Cars Available,2016-07-15 10:12:03,,2016-07-15,10,Friday,,Morning,
5934,Airport,,No Cars Available,2016-07-15 10:12:18,,2016-07-15,10,Friday,,Morning,
5939,City,,No Cars Available,2016-07-15 10:18:54,,2016-07-15,10,Friday,,Morning,
5937,City,,No Cars Available,2016-07-15 10:20:55,,2016-07-15,10,Friday,,Morning,
5941,City,,No Cars Available,2016-07-15 10:23:54,,2016-07-15,10,Friday,,Morning,
5946,City,,No Cars Available,2016-07-15 10:28:33,,2016-07-15,10,Friday,,Morning,
5943,City,,No Cars Available,2016-07-15 10:29:08,,2016-07-15,10,Friday,,Morning,
5954,City,,No Cars Available,2016-07-15 10:44:46,,2016-07-15,10,Friday,,Morning,
5951,City,,No Cars Available,2016-07-15 10:49:35,,2016-07-15,10,Friday,,Morning,
5959,City,,No Cars Available,2016-07-15 10:53:00,,2016-07-15,10,Friday,,Morning,
5969,City,,No Cars Available,2016-07-15 10:55:41,,2016-07-15,10,Friday,,Morning,
5965,City,,No Cars Available,2016-07-15 10:57:44,,2016-07-15,10,Friday,,Morning,
5963,City,,No Cars Available,2016-07-15 10:58:18,,2016-07-15,10,Friday,,Morning,
5968,City,,No Cars Available,2016-07-15 11:08:29,,2016-07-15,11,Friday,,Morning,
5974,City,,No Cars Available,2016-07-15 11:14:55,,2016-07-15,11,Friday,,Morning,
5975,City,,No Cars Available,2016-07-15 11:15:11,,2016-07-15,11,Friday,,Morning,
5982,City,,No Cars Available,2016-07-15 11:38:24,,2016-07-15,11,Friday,,Morning,
5985,City,,No Cars Available,2016-07-15 11:41:48,,2016-07-15,11,Friday,,Morning,
5984,City,,No Cars Available,2016-07-15 11:44:53,,2016-07-15,11,Friday,,Morning,
5995,City,,No Cars Available,2016-07-15 11:52:19,,2016-07-15,11,Friday,,Morning,
5991,City,,No Cars Available,2016-07-15 11:52:45,,2016-07-15,11,Friday,,Morning,
5997,City,,No Cars Available,2016-07-15 11:54:33,,2016-07-15,11,Friday,,Morning,
5993,City,,No Cars Available,2016-07-15 11:56:37,,2016-07-15,11,Friday,,Morning,
5999,City,,No Cars Available,2016-07-15 12:00:50,,2016-07-15,12,Friday,,Afternoon,
5998,Airport,,No Cars Available,2016-07-15 12:05:38,,2016-07-15,12,Friday,,Afternoon,
6005,City,,No Cars Available,2016-07-15 12:12:45,,2016-07-15,12,Friday,,Afternoon,
6008,City,,No Cars Available,2016-07-15 12:14:51,,2016-07-15,12,Friday,,Afternoon,
6011,City,,No Cars Available,2016-07-15 12:21:13,,2016-07-15,12,Friday,,Afternoon,
6015,City,,No Cars Available,2016-07-15 12:28:32,,2016-07-15,12,Friday,,Afternoon,
6012,Airport,,No Cars Available,2016-07-15 12:29:07,,2016-07-15,12,Friday,,Afternoon,
6018,City,,No Cars Available,2016-07-15 12:34:15,,2016-07-15,12,Friday,,Afternoon,
6019,City,,No Cars Available,2016-07-15 12:40:38,,2016-07-15,12,Friday,,Afternoon,
6023,City,,No Cars Available,2016-07-15 12:42:42,,2016-07-15,12,Friday,,Afternoon,
6025,City,,No Cars Available,2016-07-15 12:45:32,,2016-07-15,12,Friday,,Afternoon,
6022,City,,No Cars Available,2016-07-15 12:50:24,,2016-07-15,12,Friday,,Afternoon,
6029,City,,No Cars Available,2016-07-15 12:51:21,,2016-07-15,12,Friday,,Afternoon,
6028,Airport,,No Cars Available,2016-07-15 12:52:31,,2016-07-15,12,Friday,,Afternoon,
6034,City,,No Cars Available,2016-07-15 12:57:23,,2016-07-15,12,Friday,,Afternoon,
6036,City,,No Cars Available,2016-07-15 13:04:46,,2016-07-15,13,Friday,,Afternoon,
6040,City,,No Cars Available,2016-07-15 13:09:54,,2016-07-15,13,Friday,,Afternoon,
6041,Airport,,No Cars Available,2016-07-15 13:10:11,,2016-07-15,13,Friday,,Afternoon,
6038,City,,No Cars Available,2016-07-15 13:10:25,,2016-07-15,13,Friday,,Afternoon,
6043,City,,No Cars Available,2016-07-15 13:14:10,,2016-07-15,13,Friday,,Afternoon,
6044,City,,No Cars Available,2016-07-15 13:17:58,,2016-07-15,13,Friday,,Afternoon,
6047,City,,No Cars Available,2016-07-15 13:25:52,,2016-07-15,13,Friday,,Afternoon,
6048,City,,No Cars Available,2016-07-15 13:29:51,,2016-07-15,13,Friday,,Afternoon,
6051,City,,No Cars Available,2016-07-15 13:30:10,,2016-07-15,13,Friday,,Afternoon,
6052,City,,No Cars Available,2016-07-15 13:34:37,,2016-07-15,13,Friday,,Afternoon,
6054,City,,No Cars Available,2016-07-15 13:35:15,,2016-07-15,13,Friday,,Afternoon,
6053,City,,No Cars Available,2016-07-15 13:35:57,,2016-07-15,13,Friday,,Afternoon,
6061,City,,No Cars Available,2016-07-15 13:41:06,,2016-07-15,13,Friday,,Afternoon,
6059,Airport,,No Cars Available,2016-07-15 13:44:09,,2016-07-15,13,Friday,,Afternoon,
6060,City,,No Cars Available,2016-07-15 13:44:15,,2016-07-15,13,Friday,,Afternoon,
6065,City,,No Cars Available,2016-07-15 13:57:54,,2016-07-15,13,Friday,,Afternoon,
6068,City,,No Cars Available,2016-07-15 13:58:07,,2016-07-15,13,Friday,,Afternoon,
6071,City,,No Cars Available,2016-07-15 14:00:19,,2016-07-15,14,Friday,,Afternoon,
6070,City,,No Cars Available,2016-07-15 14:04:06,,2016-07-15,14,Friday,,Afternoon,
6072,City,,No Cars Available,2016-07-15 14:05:38,,2016-07-15,14,Friday,,Afternoon,
6069,City,,No Cars Available,2016-07-15 14:06:37,,2016-07-15,14,Friday,,Afternoon,
6077,City,,No Cars Available,2016-07-15 14:10:05,,2016-07-15,14,Friday,,Afternoon,
6075,City,,No Cars Available,2016-07-15 14:10:43,,2016-07-15,14,Friday,,Afternoon,
6078,City,,No Cars Available,2016-07-15 14:18:01,,2016-07-15,14,Friday,,Afternoon,
6084,City,,No Cars Available,2016-07-15 14:21:03,,2016-07-15,14,Friday,,Afternoon,
6085,City,,No Cars Available,2016-07-15 14:23:03,,2016-07-15,14,Friday,,Afternoon,
6083,City,,No Cars Available,2016-07-15 14:26:34,,2016-07-15,14,Friday,,Afternoon,
6094,City,,No Cars Available,2016-07-15 14:35:30,,2016-07-15,14,Friday,,Afternoon,
6097,City,,No Cars Available,2016-07-15 14:36:17,,2016-07-15,14,Friday,,Afternoon,
6092,Airport,,No Cars Available,2016-07-15 14:38:06,,2016-07-15,14,Friday,,Afternoon,
6096,City,,No Cars Available,2016-07-15 14:38:55,,2016-07-15,14,Friday,,Afternoon,
6095,City,,No Cars Available,2016-07-15 14:40:10,,2016-07-15,14,Friday,,Afternoon,
6099,City,,No Cars Available,2016-07-15 14:41:44,,2016-07-15,14,Friday,,Afternoon,
6109,City,,No Cars Available,2016-07-15 15:01:11,,2016-07-15,15,Friday,,Afternoon,
6105,City,,No Cars Available,2016-07-15 15:02:50,,2016-07-15,15,Friday,,Afternoon,
6110,City,,No Cars Available,2016-07-15 15:05:13,,2016-07-15,15,Friday,,Afternoon,
6104,City,,No Cars Available,2016-07-15 15:08:25,,2016-07-15,15,Friday,,Afternoon,
6115,Airport,,No Cars Available,2016-07-15 15:12:08,,2016-07-15,15,Friday,,Afternoon,
6119,City,,No Cars Available,2016-07-15 15:24:26,,2016-07-15,15,Friday,,Afternoon,
6121,City,,No Cars Available,2016-07-15 15:27:59,,2016-07-15,15,Friday,,Afternoon,
6126,City,,No Cars Available,2016-07-15 15:28:37,,2016-07-15,15,Friday,,Afternoon,
6123,City,,No Cars Available,2016-07-15 15:29:25,,2016-07-15,15,Friday,,Afternoon,
6125,City,,No Cars Available,2016-07-15 15:32:54,,2016-07-15,15,Friday,,Afternoon,
6127,City,,No Cars Available,2016-07-15 15:34:16,,2016-07-15,15,Friday,,Afternoon,
6130,City,,No Cars Available,2016-07-15 15:37:15,,2016-07-15,15,Friday,,Afternoon,
6128,City,,No Cars Available,2016-07-15 15:38:20,,2016-07-15,15,Friday,,Afternoon,
6135,City,,No Cars Available,2016-07-15 15:42:12,,2016-07-15,15,Friday,,Afternoon,
6134,City,,No Cars Available,2016-07-15 15:46:11,,2016-07-15,15,Friday,,Afternoon,
6136,City,,No Cars Available,2016-07-15 15:46:19,,2016-07-15,15,Friday,,Afternoon,
6137,Airport,,No Cars Available,2016-07-15 15:50:27,,2016-07-15,15,Friday,,Afternoon,
6138,City,,No Cars Available,2016-07-15 15:52:06,,2016-07-15,15,Friday,,Afternoon,
6143,City,,No Cars Available,2016-07-15 15:54:55,,2016-07-15,15,Friday,,Afternoon,
6144,City,,No Cars Available,2016-07-15 16:07:31,,2016-07-15,16,Friday,,Afternoon,
6149,City,,No Cars Available,2016-07-15 16:18:59,,2016-07-15,16,Friday,,Afternoon,
6146,Airport,,No Cars Available,2016-07-15 16:19:03,,2016-07-15,16,Friday,,Afternoon,
6148,City,,No Cars Available,2016-07-15 16:20:39,,2016-07-15,16,Friday,,Afternoon,
6155,City,,No Cars Available,2016-07-15 16:24:44,,2016-07-15,16,Friday,,Afternoon,
6151,City,,No Cars Available,2016-07-15 16:25:38,,2016-07-15,16,Friday,,Afternoon,
6154,City,,No Cars Available,2016-07-15 16:25:51,,2016-07-15,16,Friday,,Afternoon,
6156,City,,No Cars Available,2016-07-15 16:32:42,,2016-07-15,16,Friday,,Afternoon,
6162,City,,No Cars Available,2016-07-15 16:37:26,,2016-07-15,16,Friday,,Afternoon,
6163,City,,No Cars Available,2016-07-15 16:37:36,,2016-07-15,16,Friday,,Afternoon,
6161,City,,No Cars Available,2016-07-15 16:38:45,,2016-07-15,16,Friday,,Afternoon,
6168,City,,No Cars Available,2016-07-15 16:41:53,,2016-07-15,16,Friday,,Afternoon,
6169,City,,No Cars Available,2016-07-15 16:42:53,,2016-07-15,16,Friday,,Afternoon,
6164,City,,No Cars Available,2016-07-15 16:43:12,,2016-07-15,16,Friday,,Afternoon,
6165,City,,No Cars Available,2016-07-15 16:43:36,,2016-07-15,16,Friday,,Afternoon,
6170,City,,No Cars Available,2016-07-15 16:44:22,,2016-07-15,16,Friday,,Afternoon,
6166,City,,No Cars Available,2016-07-15 16:46:33,,2016-07-15,16,Friday,,Afternoon,
6172,City,,No Cars Available,2016-07-15 16:47:39,,2016-07-15,16,Friday,,Afternoon,
6171,City,,No Cars Available,2016-07-15 16:51:23,,2016-07-15,16,Friday,,Afternoon,
6174,City,,No Cars Available,2016-07-15 16:53:23,,2016-07-15,16,Friday,,Afternoon,
6177,City,,No Cars Available,2016-07-15 17:00:26,,2016-07-15,17,Friday,,Evening,
6181,Airport,,No Cars Available,2016-07-15 17:05:16,,2016-07-15,17,Friday,,Evening,
6178,City,,No Cars Available,2016-07-15 17:06:38,,2016-07-15,17,Friday,,Evening,
6186,Airport,,No Cars Available,2016-07-15 17:08:43,,2016-07-15,17,Friday,,Evening,
6184,Airport,,No Cars Available,2016-07-15 17:08:54,,2016-07-15,17,Friday,,Evening,
6185,Airport,,No Cars Available,2016-07-15 17:11:14,,2016-07-15,17,Friday,,Evening,
6195,City,,No Cars Available,2016-07-15 17:13:58,,2016-07-15,17,Friday,,Evening,
6194,Airport,,No Cars Available,2016-07-15 17:14:08,,2016-07-15,17,Friday,,Evening,
6183,Airport,,No Cars Available,2016-07-15 17:14:28,,2016-07-15,17,Friday,,Evening,
